,trialId,foodDist,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfLayingPheromone,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation,fitnessScore,fitness,ProbabilityOfSwitchingToSearching
114,114.0,2.0,0.677042608912,5.0,12.2859053451,0.113960234098,10.0,0.551813972107,0.008203125,0.008203125,0.984838389528
728,728.0,2.0,0.567359603323,5.0,19.125164693,19.1124128698,10.0,1.30358237971,0.00833333333333,0.00833333333333,0.950345009122
1156,1156.0,2.0,0.921666133678,4.99999999981,16.2287692012,8.36129843,10.0,8.36578753934,0.00833333333333,0.00833333333333,0.505333992673
93,93.0,2.0,0.61329362389,2.63141841368,19.8405500037,0.282207037504,9.99981618758,3.8394391167,0.00846354166667,0.00846354166667,0.961249658254
2637,2637.0,2.0,0.442745037039,4.99999999943,2.42607804429,7.00636346589,10.0,3.34026389134,0.00846354166667,0.00846354166667,0.888750680998
332,332.0,2.0,0.403857110416,5.0,18.5357014975,0.995442045725,10.0,11.0155977111,0.00846354166667,0.00846354166667,0.93241017922
213,213.0,2.0,0.567535706787,5.0,18.9931532957,0.143182005351,0.125717689885,1.76920824803,0.00859375,0.00859375,0.775307161629
626,626.0,2.0,0.485927407371,2.14598881844,18.3331088053,1.71536205338,10.0,1.40703032924,0.00872395833333,0.00872395833333,0.885439935034
715,715.0,2.0,0.434349166764,4.15823270891,17.9885129573,16.5577296949,6.33788028886,0.241629367712,0.00872395833333,0.00872395833333,0.988082526312
2050,2050.0,2.0,0.440204109425,4.99891070631,7.72298767227,16.4879857944,10.0,0.755938745172,0.00885416666667,0.00885416666667,0.945180331309
551,551.0,2.0,0.506646655087,4.19022440569,0.0563814884988,18.8359974817,9.54082523217,0.22260045723,0.008984375,0.008984375,0.647656077719
340,340.0,2.0,0.840455704159,2.78394165262,18.7072088541,2.33788699051,9.99619304893,0.286979378093,0.00924479166667,0.00924479166667,0.419034236798
801,801.0,2.0,0.996324223922,5.0,19.6275617778,18.3972918551,0.363257564798,1.48127715752,0.009375,0.009375,0.495734770217
459,459.0,2.0,0.547203435474,4.49509816212,16.1616999732,1.58986951197,10.0,1.60119434068,0.00950520833333,0.00950520833333,0.923302539257
970,970.0,2.0,0.634757295789,5.0,2.7691607521,18.4718948252,10.0,0.13202234243,0.00950520833333,0.00950520833333,0.729455860667
1801,1801.0,2.0,0.502125830565,5.0,14.8955152628,18.9696597553,9.99999999358,12.3037363247,0.00963541666667,0.00963541666667,0.488031303431
683,683.0,2.0,0.358370392648,4.99999999999,19.4534042985,0.331768822474,10.0,11.0094925436,0.00963541666667,0.00963541666667,0.825298621381
1207,1207.0,2.0,0.953985640189,4.99999958539,15.4903406961,7.40398569184,4.71922340318,9.5597973018,0.0100260416667,0.0100260416667,0.4489237227
89,89.0,2.0,0.518244823097,5.0,2.84226388915,19.688773232,9.96933250283,0.371108563452,0.0108072916667,0.0108072916667,0.868802881698
2364,2364.0,2.0,0.418552727361,4.99840299642,8.9087305386,7.88791820491,9.99999948668,9.07225986503,0.0110677083333,0.0110677083333,0.677983330275
659,659.0,2.0,0.377220029562,5.0,18.1599207641,17.765433688,9.96990226019,9.01791519953,0.011328125,0.011328125,0.944316775616
972,972.0,2.0,0.403839768679,4.3997150499,0.319511752181,2.07608418878,9.15160485944,11.9381740011,0.0114583333333,0.0114583333333,0.702730746864
1035,1035.0,2.0,0.654705845129,4.99999999942,2.4199587478,16.1495301375,10.0,6.86082429159,0.0115885416667,0.0115885416667,0.460240790304
537,537.0,2.0,0.986971202403,5.0,0.488285191404,0.808877011698,10.0,3.45407577715,0.0115885416667,0.0115885416667,0.463904001875
257,257.0,2.0,0.813762659774,4.64809907746,19.9676549215,1.15777121482,10.0,2.36938547315,0.0115885416667,0.0115885416667,0.419527348471
143,143.0,2.0,0.352092492779,5.0,18.4218391095,19.5606958992,10.0,12.253006673,0.0122395833333,0.0122395833333,0.974379107001
814,814.0,2.0,0.418577179754,4.99999999659,1.26504372823,16.06682809,9.19295413923,3.15812020348,0.0122395833333,0.0122395833333,0.976533713678
810,810.0,2.0,0.298452009545,5.0,3.63458626806,0.983373802879,10.0,11.6974319657,0.0122395833333,0.0122395833333,0.774201903028
139,139.0,2.0,0.432007576507,3.67538379136,19.7950038776,0.985577183978,6.43915931289,1.81026563765,0.0123697916667,0.0123697916667,0.804846818556
723,723.0,2.0,0.707300074883,5.0,19.1644049599,19.569487789,10.0,0.648269017318,0.0125,0.0125,0.422455405297
195,195.0,2.0,0.555696177299,5.0,19.8031341675,0.365489857842,10.0,11.5891055981,0.0127604166667,0.0127604166667,0.467970001662
1039,1039.0,2.0,0.401057187679,1.93736593803,12.7179956521,0.445924418198,9.98285155529,0.587760467711,0.0127604166667,0.0127604166667,0.591007613253
63,63.0,2.0,0.317969733035,5.0,2.91194039234,0.357904589978,7.82245224599,10.5346159527,0.0127604166667,0.0127604166667,0.928621870566
582,582.0,2.0,0.390300471482,5.0,6.67898267602,3.03302099197,9.99995919268,0.943278658729,0.0127604166667,0.0127604166667,0.520066488514
937,937.0,2.0,0.312029602861,5.0,1.07186528136,2.34065775509,10.0,11.8048234878,0.0127604166667,0.0127604166667,0.950669690862
2589,2589.0,2.0,0.403646426372,4.942549137,16.32760493,13.2438136532,9.78072550084,1.83789946667,0.012890625,0.012890625,0.558152536372
661,661.0,2.0,0.714509050936,4.99999999998,0.191576710387,0.548050312169,0.698544607252,0.489506687217,0.0134114583333,0.0134114583333,0.450835131057
211,211.0,2.0,0.269045074091,4.99999988123,1.45354292401,2.65117996311,8.49493868476,12.3423868568,0.0140625,0.0140625,0.993017877607
861,861.0,2.0,0.289893438247,5.0,2.21843035123,18.1719517993,10.0,10.6751989477,0.0140625,0.0140625,0.95186778888
32,32.0,2.0,0.219656198944,4.99999999999,0.449142221833,14.3528808553,6.75295611977,11.1150134369,0.0141927083333,0.0141927083333,0.952304388617
250,250.0,2.0,0.504952624096,4.99368541099,17.3347608209,0.872778184818,9.99999982944,4.08207033052,0.0143229166667,0.0143229166667,0.396812643928
177,177.0,2.0,0.395368415672,5.0,0.111269305682,19.9072290008,9.99999999997,0.0287355601992,0.014453125,0.014453125,0.474495199136
832,832.0,2.0,0.343263182638,4.99999999996,1.35517140965,1.30437573363,7.55386610895,2.12766713053,0.0145833333333,0.0145833333333,0.986382535113
2728,2728.0,2.0,0.361899073314,1.68565629849,8.41033772221,0.475727137936,9.78456548499,12.3949828172,0.01484375,0.01484375,0.393888297639
406,406.0,2.0,0.259761135044,5.0,5.74164343962,12.3097329262,10.0,11.6892048576,0.015234375,0.015234375,0.954434789428
84,84.0,2.0,0.369805643552,4.99999230852,19.6582048661,19.8545329898,10.0,0.608388268328,0.015625,0.015625,0.933917651111
562,562.0,2.0,0.301840800662,5.0,7.45265607523,19.4014717258,6.05829647587,12.0640081913,0.0158854166667,0.0158854166667,0.969997868189
285,285.0,2.0,0.244044497739,5.0,16.9623280194,0.242129012646,10.0,11.8492036088,0.016015625,0.016015625,0.99516903429
2712,2712.0,2.0,0.267491632221,4.99999999061,19.7388838774,16.8548684332,10.0,5.28561393086,0.016015625,0.016015625,0.924988635319
675,675.0,2.0,0.590708746668,1.70244150116,8.52107019812,0.15593922598,9.71561939176,12.5579051234,0.0161458333333,0.0161458333333,0.385938713589
621,621.0,2.0,0.289255061288,5.0,18.5342833395,1.03390130233,10.0,12.1009001857,0.0162760416667,0.0162760416667,0.891134724085
2943,2943.0,2.0,0.957678270422,4.99999889167,17.7998673743,19.3897573813,10.0,10.5441455402,0.0165364583333,0.0165364583333,0.32384756642
742,742.0,2.0,0.386903709777,5.0,19.3186046448,2.80697385065,4.4704788817,0.633184171673,0.0170572916667,0.0170572916667,0.941408054544
710,710.0,2.0,0.262055131237,5.0,19.7202806603,4.53082153959,6.2600673363,8.80115988222,0.0171875,0.0171875,0.987454921103
49,49.0,2.0,0.327274280487,5.0,19.3761051404,17.624155961,10.0,0.837100523273,0.0173177083333,0.0173177083333,0.742415132952
804,804.0,2.0,0.198323729124,4.99999896845,0.576826523334,3.65369202508,9.01795232994,12.4432681632,0.0178385416667,0.0178385416667,0.976801269434
2372,2372.0,2.0,0.400618793779,5.0,2.0745779365,7.07070270991,9.99999999943,6.02774968889,0.0190104166667,0.0190104166667,0.320383127208
62,62.0,2.0,0.329893739389,2.82870732745,19.6159830286,0.834134221839,6.77258372801,1.40815875757,0.0196614583333,0.0196614583333,0.853908170182
985,985.0,2.0,0.304769522731,4.9400839749,18.4975803295,0.325728986681,10.0,2.08881735054,0.019921875,0.019921875,0.950397577476
428,428.0,2.0,0.318380094451,4.98704093598,18.1538260572,4.0227810446,10.0,2.01469960381,0.0201822916667,0.0201822916667,0.982078050073
533,533.0,2.0,0.319167565319,4.79639750574,19.075456692,0.708671485629,1.59969301186,3.02769320714,0.0203125,0.0203125,0.999803861458
2704,2704.0,2.0,0.890790930513,4.99999979045,5.55150407317,17.2763451175,9.99999781493,10.5638867667,0.0213541666667,0.0213541666667,0.28671093721
295,295.0,2.0,0.329721858445,4.99999999076,0.180381146837,17.6126212897,1.45200463466,1.40675916475,0.0220052083333,0.0220052083333,0.896695371922
466,466.0,2.0,0.215548457531,5.0,0.320017801421,2.31324799994,9.15586038951,12.1719692316,0.022265625,0.022265625,0.869260557143
2200,2200.0,2.0,0.260354106119,4.99998710564,19.3580648125,8.01183399137,10.0,1.49506803232,0.0223958333333,0.0223958333333,0.830084506263
989,989.0,2.0,0.282574339026,4.36116502223,0.722226770447,18.2926652093,10.0,0.598447231285,0.0227864583333,0.0227864583333,0.923147399936
655,655.0,2.0,0.187877598043,5.0,19.3071099223,18.8925635487,9.57925228007,12.3308582979,0.0235677083333,0.0235677083333,0.447601039576
421,421.0,2.0,0.308597719145,1.19612228229,17.529810154,0.837158573181,10.0,0.729316596202,0.0236979166667,0.0236979166667,0.578068733889
778,778.0,2.0,0.31632281473,4.99999999991,4.40902507976,12.9731737663,9.97633800639,1.97679537197,0.0236979166667,0.0236979166667,0.416584237275
811,811.0,2.0,0.446862428506,5.0,19.9231902252,19.237329871,10.0,11.9598879352,0.0236979166667,0.0236979166667,0.224826211197
2837,2837.0,2.0,0.596881284014,5.0,3.10383757035,8.13324330678,4.28103056113,9.59909447003,0.023828125,0.023828125,0.3313734877
518,518.0,2.0,0.597887778911,2.0234553792,2.8398124276,18.7730125057,10.0,11.0765751396,0.0240885416667,0.0240885416667,0.333090726007
431,431.0,2.0,0.250725912717,3.45293860238,19.9727261455,8.37180795647,9.99999869159,0.210230884411,0.0251302083333,0.0251302083333,0.93926356544
102,102.0,2.0,0.131597111239,5.0,19.9273668398,14.7869705405,10.0,12.4684741273,0.0263020833333,0.0263020833333,0.940849405091
296,296.0,2.0,0.297947895079,4.99996772855,17.0601661444,18.177892702,9.88844858177,0.617086911185,0.0264322916667,0.0264322916667,0.926551238961
1503,1503.0,2.0,0.287990782546,4.99999194515,19.0094046183,11.746539933,10.0,4.70982175828,0.0265625,0.0265625,0.291902752489
770,770.0,2.0,0.676830282198,5.0,19.0230252305,18.039357768,10.0,0.4750314072,0.0266927083333,0.0266927083333,0.00263410029093
1454,1454.0,2.0,0.211890857314,4.99999999995,18.9224877523,11.9420554881,10.0,11.6717832547,0.026953125,0.026953125,0.642110407327
831,831.0,2.0,0.181316345674,5.0,19.2206995602,19.7231364028,10.0,12.0441593608,0.026953125,0.026953125,0.611522001325
40,40.0,2.0,0.260083737176,4.99999071621,17.8879739858,1.96648428882,9.99999991992,0.407106017802,0.02734375,0.02734375,0.89828750292
585,585.0,2.0,0.352045967902,3.81237121253,15.8717682515,0.189033377753,9.15389445268,0.119917555596,0.0276041666667,0.0276041666667,0.421988860314
1133,1133.0,2.0,0.24071008969,5.0,14.2923969848,2.28983556329,3.51272475984,5.05073489717,0.0276041666667,0.0276041666667,0.448272098591
891,891.0,2.0,0.178515257384,5.0,2.84303122443,1.22219019224,10.0,12.3495221171,0.0279947916667,0.0279947916667,0.385795664097
955,955.0,2.0,0.149935516316,5.0,16.4084000282,19.1697581171,6.38512336616,12.3328377967,0.02890625,0.02890625,0.833294125468
34,34.0,2.0,0.227622002495,2.12199248564,18.7263000287,0.38170795845,8.88756772806,1.82192438254,0.0290364583333,0.0290364583333,0.913963429775
2541,2541.0,2.0,0.239349415829,4.64917939393,13.4396269838,15.2344619698,10.0,3.50466813363,0.0295572916667,0.0295572916667,0.406027656405
576,576.0,2.0,0.638134078204,4.99137127419,0.628002625357,0.172855000515,9.99089694346,0.278886516529,0.0298177083333,0.0298177083333,0.289415234423
385,385.0,2.0,0.165492075559,4.33542477232,0.941529044428,0.703647193615,10.0,9.31113296924,0.03046875,0.03046875,0.946908567265
432,432.0,2.0,0.172000928558,4.99999999999,1.46800751557,2.82356604589,4.18678488117,12.2643423998,0.0309895833333,0.0309895833333,0.890499905223
2432,2432.0,2.0,0.997708292498,4.97981545788,17.4406773978,18.3491633945,10.0,2.41159230041,0.0328125,0.0328125,0.250943709249
504,504.0,2.0,0.218021408117,4.03379665593,16.4842437005,1.47669376508,9.41416941834,0.866213168783,0.0328125,0.0328125,0.908908319026
617,617.0,2.0,0.239645375287,4.99999999998,18.9862867347,15.2727885017,10.0,0.0249437169493,0.0328125,0.0328125,0.978074395575
684,684.0,2.0,0.146766461801,4.12590225076,0.450900145664,2.63651798797,8.8889953838,10.7897519313,0.033203125,0.033203125,0.799046844518
482,482.0,2.0,0.253350884508,5.0,13.9733616604,17.2093060719,8.5444524266,1.61095457875,0.0334635416667,0.0334635416667,0.859785852188
901,901.0,2.0,0.119232071144,5.0,3.03106756893,1.28255947916,9.46078905504,12.3919103596,0.0337239583333,0.0337239583333,0.830494939969
2697,2697.0,2.0,0.204521266326,4.99999999586,11.5017070258,15.4264877554,9.98265246854,0.437516566754,0.033984375,0.033984375,0.416695709247
274,274.0,2.0,0.465840893442,4.9916169825,0.0540415614851,1.58447273877,9.01671264207,11.9383886206,0.0341145833333,0.0341145833333,0.214221210522
1683,1683.0,2.0,0.261129734961,5.0,0.022644757312,0.869247942651,10.0,2.74484099431,0.0341145833333,0.0341145833333,0.957849817395
415,415.0,2.0,0.212604865109,5.0,19.4708566926,0.344281998388,8.15248187356,2.67229268069,0.0345052083333,0.0345052083333,0.984726169645
2924,2924.0,2.0,0.187078536842,4.99990834475,10.2315191407,19.5457287288,9.99999999988,6.06413018044,0.0345052083333,0.0345052083333,0.623235544503
948,948.0,2.0,0.334321079502,5.0,9.79604058363,0.339674916755,10.0,12.2559473209,0.034765625,0.034765625,0.00151283023984
1576,1576.0,2.0,0.219392332139,4.99999886479,5.07240494329,7.8825690094,9.9999999997,2.78786859868,0.0348958333333,0.0348958333333,0.353663158323
6,6.0,2.0,0.27758231917,4.99699189779,5.9687256813,17.5971221924,9.99999990948,5.47402066015,0.0360677083333,0.0360677083333,0.360837936401
422,422.0,2.0,0.14037659134,5.0,18.5519615287,0.777697861133,10.0,11.6787028141,0.0361979166667,0.0361979166667,0.966752801986
1890,1890.0,2.0,0.209845377907,4.7673475991,7.60516286165,2.73308061821,9.99892945111,0.995105768304,0.0364583333333,0.0364583333333,0.66344874774
152,152.0,2.0,0.121123040875,5.0,5.20581075225,15.6241264679,9.61889376721,12.2440755857,0.0365885416667,0.0365885416667,0.977256543345
2255,2255.0,2.0,0.236716107011,4.99999727379,4.2137094022,0.0390691201017,9.99952330375,5.90723374865,0.0369791666667,0.0369791666667,0.453104791655
245,245.0,2.0,0.154412922345,4.92144334381,19.6204638656,18.9370629009,10.0,10.6360075807,0.0369791666667,0.0369791666667,0.955941171728
713,713.0,2.0,0.853891000966,5.0,17.2433205654,3.29309736924,10.0,10.7342288032,0.0369791666667,0.0369791666667,0.210868322927
514,514.0,2.0,0.439750950615,4.69160996534,18.9617930106,18.4044123727,10.0,0.292487919379,0.0369791666667,0.0369791666667,0.251978996257
145,145.0,2.0,0.129372435564,5.0,0.321154254251,1.5592075922,9.97192111376,10.1664373315,0.0372395833333,0.0372395833333,0.927456480813
903,903.0,2.0,0.208339972505,3.92108040693,0.44244940348,19.2812516644,10.0,1.47011705429,0.0376302083333,0.0376302083333,0.589468846353
2938,2938.0,2.0,0.375103739628,4.9999999999,1.55829564388,9.42562148648,5.66011013525,5.15994327878,0.0380208333333,0.0380208333333,0.234183946597
1411,1411.0,2.0,0.201586805134,4.99998193838,18.5353793137,11.5338307299,9.99999789976,2.4012840624,0.03828125,0.03828125,0.983223772524
2374,2374.0,2.0,0.139136660059,4.90167133319,10.5689765287,1.82461492454,9.9949870679,11.2338084293,0.0384114583333,0.0384114583333,0.816722138981
465,465.0,2.0,0.148252753278,5.0,1.00408505463,1.12500136678,3.61825863198,12.4479438744,0.038671875,0.038671875,0.917306666443
291,291.0,2.0,0.633695261447,4.99999999997,16.2804903926,19.8184228204,9.99999972225,0.0777553129003,0.038671875,0.038671875,0.00342145325411
309,309.0,2.0,0.199841755938,4.99999999999,0.239942955488,0.205205446348,10.0,1.08501319465,0.0389322916667,0.0389322916667,0.622950915673
564,564.0,2.0,0.346554230289,4.71315346024,10.2024276412,19.8978555001,2.31785046356,12.4091615267,0.0401041666667,0.0401041666667,0.223479451852
895,895.0,2.0,0.124132121405,5.0,10.5052977806,19.8817049499,10.0,12.1241690403,0.0401041666667,0.0401041666667,0.995442621836
1684,1684.0,2.0,0.202248403625,4.9999879599,11.9342713579,11.1442220714,9.99999999982,6.89274966305,0.0404947916667,0.0404947916667,0.385249078049
